"Date","Open","High","Low","Close"
"29 Mar 2022","18145.50","18165.80","17925.25","18099.05"
"28 Mar 2022","17942.35","18060.70","17715.15","18031.95"
"25 Mar 2022","18043.35","18058.95","17806.05","17906.85"
"24 Mar 2022","18026.10","18178.75","17907.20","17962.95"
"23 Mar 2022","18509.70","18610.55","18245.75","18289.60"
"22 Mar 2022","18172.45","18441.10","17898.35","18375.70"
"21 Mar 2022","18479.45","18507.80","18142.10","18194.90"
"17 Mar 2022","18363.00","18518.85","18339.60","18415.35"
"16 Mar 2022","17931.20","18109.80","17884.00","18080.65"
"15 Mar 2022","17911.70","18009.95","17499.35","17650.50"
"14 Mar 2022","17528.35","17898.15","17488.55","17828.20"
"11 Mar 2022","17403.60","17676.15","17287.95","17482.15"
"10 Mar 2022","17840.40","17959.35","17361.05","17473.80"
"09 Mar 2022","16924.30","17237.30","16729.30","17165.25"
"08 Mar 2022","16490.10","16888.85","16317.45","16833.20"
"07 Mar 2022","16936.50","17054.10","16398.20","16644.70"
"04 Mar 2022","17562.45","17833.75","17314.95","17478.85"
"23 Feb 2022","19043.10","19138.20","18929.40","18964.70"
"22 Feb 2022","18599.05","19079.35","18591.30","18926.15"
"21 Feb 2022","18907.10","19265.30","18805.15","19050.50"
"18 Feb 2022","18892.20","19119.75","18866.80","19002.10"
"17 Feb 2022","19271.50","19308.35","18932.25","18990.00"
"16 Feb 2022","19353.40","19478.55","19112.95","19217.10"
"15 Feb 2022","18737.40","19324.80","18536.50","19297.75"
"14 Feb 2022","19055.55","19123.60","18645.95","18689.40"
"11 Feb 2022","19443.75","19604.50","19393.80","19474.15"
"10 Feb 2022","19571.30","19763.70","19417.90","19673.10"
"09 Feb 2022","19285.35","19500.40","19248.20","19479.70"
"08 Feb 2022","19222.60","19236.60","18795.95","19159.65"
"07 Feb 2022","19472.95","19602.05","19032.90","19132.00"
"04 Feb 2022","19721.35","19804.70","19462.00","19589.85"
"03 Feb 2022","19823.30","19886.85","19589.85","19668.95"
