"Date","Open","High","Low","Close"
"22 Mar 2017","10717.1","10831.75","10710.8","10783.00"
"21 Mar 2017","10769.1","10823.7","10751.3","10787.00"
"20 Mar 2017","10877.15","10879.45","10750.6","10776.00"
"17 Mar 2017","10893.85","10920.35","10787.2","10900.00"
"16 Mar 2017","10765.65","10838.15","10752.2","10822.00"
"15 Mar 2017","10899.95","10905.95","10677.75","10696.00"
"14 Mar 2017","10850","10927.3","10821.4","10879.00"
"10 Mar 2017","10758.2","10821.85","10718.35","10749.00"
"09 Mar 2017","10753.7","10757.7","10694.45","10724.00"
"08 Mar 2017","10791.45","10793.5","10687.45","10739.00"
"07 Mar 2017","10794.3","10820.1","10750.9","10799.00"
"06 Mar 2017","10736.8","10812.65","10706.75","10779.00"
"03 Mar 2017","10701.35","10819.3","10657.7","10806.00"
"02 Mar 2017","10779.65","10806.95","10717","10741.00"
"01 Mar 2017","10674.85","10777.6","10658.4","10748.00"
"28 Feb 2017","10732.8","10759.4","10645.3","10680.00"
"27 Feb 2017","10663.25","10776.65","10658.3","10706.00"
"23 Feb 2017","10545.45","10737.35","10531.7","10689.00"
"22 Feb 2017","10685.55","10692.95","10497","10514.00"
"21 Feb 2017","10716.7","10801.6","10643.9","10680.00"
"20 Feb 2017","10544.45","10740.3","10516.95","10671.00"
"17 Feb 2017","10674.2","10676","10483.9","10527.00"
"16 Feb 2017","10488.95","10640.5","10488.95","10628.00"
"15 Feb 2017","10464.05","10550.5","10318.95","10427.00"
"14 Feb 2017","10462.35","10489.45","10423.75","10474.00"
"13 Feb 2017","10402.15","10469.2","10340.4","10452.00"
"10 Feb 2017","10185.45","10432.95","10180.45","10387.00"
"09 Feb 2017","10026.4","10186.1","10005","10167.00"
"08 Feb 2017","9988.6","10071.65","9973.6","10007.00"
"07 Feb 2017","10034.95","10042.15","9967.85","9997.90"
"06 Feb 2017","10076.55","10093.15","9954.55","10029.00"
"03 Feb 2017","9927.35","10058.8","9863.65","10025.00"
"02 Feb 2017","9753.55","9989.2","9681.75","9926.00"
"01 Feb 2017","9811.1","9831.05","9592.25","9750.00"
"31 Jan 2017","10158.2","10158.2","9620.45","9848.50"
"30 Jan 2017","10114.35","10195.7","10065.05","10170.00"
"27 Jan 2017","10144.2","10212.55","10100.85","10181.00"
"25 Jan 2017","10221.65","10239.5","10154.75","10164.00"
"24 Jan 2017","10186.5","10213.7","10133.15","10201.00"
"23 Jan 2017","10060.65","10234.65","10029.3","10219.00"
"20 Jan 2017","10165.5","10192.7","10113.2","10132.00"
"19 Jan 2017","10223.05","10251.8","10174.5","10222.00"
"18 Jan 2017","10217.5","10270.5","10208.85","10231.00"
"17 Jan 2017","10166.85","10275","10166.4","10206.00"
"16 Jan 2017","10223.05","10223.05","10137","10173.00"
"13 Jan 2017","10504.05","10551.4","10217.45","10263.00"
"12 Jan 2017","10237.45","10410.8","10236","10398.00"
