"Date","Open","High","Low","Close"
"20 Oct 2021","32122.15","32135.9","31200.25","31478.30"
"19 Oct 2021","33144.75","33243.5","32000.05","32170.70"
"18 Oct 2021","32861.6","33145.95","32766.5","32884.80"
"14 Oct 2021","32564.4","32722.55","32456.45","32503.50"
"13 Oct 2021","31974.15","32376.7","31934.75","32294.15"
"12 Oct 2021","31707","31823.3","31495","31805.50"
"11 Oct 2021","31550.25","31748","31420.3","31630.80"
"08 Oct 2021","31501.75","31509.8","31272.1","31437.75"
"07 Oct 2021","31003.35","31365.65","30998.15","31304.45"
"06 Oct 2021","31156.85","31185.75","30663.85","30728.20"
"05 Oct 2021","30899.45","31046.45","30816.55","31009.40"
"04 Oct 2021","30559.35","30897.55","30532.75","30875.35"
"01 Oct 2021","30314.75","30429.15","30169.1","30396.85"
"30 Sep 2021","30375.4","30496.35","30306.95","30384.00"
"29 Sep 2021","29846.8","30349.3","29705","30274.10"
"28 Sep 2021","30262.15","30269.8","29727","29951.30"
"27 Sep 2021","30259.75","30288.15","29916.6","30152.45"
"24 Sep 2021","30543.55","30605.55","30048.5","30143.60"
"23 Sep 2021","30187.85","30432.5","30179.85","30380.85"
"22 Sep 2021","29598.9","30028.55","29575.4","29933.90"
"21 Sep 2021","29289.65","29490.95","28857.35","29442.45"
"20 Sep 2021","29636.65","29945.3","29195.5","29254.85"
"17 Sep 2021","30439.1","30460.45","29701.45","29899.40"
"16 Sep 2021","30267.8","30345.45","30108.7","30283.10"
"15 Sep 2021","29975.15","30198.25","29954.05","30175.60"
"14 Sep 2021","29633.9","29891.5","29622.7","29871.65"
"13 Sep 2021","29348.95","29494.05","29239.75","29473.45"
"09 Sep 2021","29208.85","29365.5","29154.65","29341.10"
"08 Sep 2021","29163.3","29325.95","29033.8","29255.55"
"07 Sep 2021","29246.4","29283.5","28865.05","29105.00"
"06 Sep 2021","29181","29254.4","29086.05","29178.35"
"03 Sep 2021","29067.3","29149.95","28887.1","29060.05"
"02 Sep 2021","28663.95","28949.95","28608.4","28916.65"
"01 Sep 2021","28588.7","28682.5","28406.65","28629.45"
"31 Aug 2021","28331.3","28465.8","28237.25","28417.25"
"30 Aug 2021","27829.15","28265.35","27820.05","28242.40"
"27 Aug 2021","27505.75","27759.65","27366.8","27705.55"
"26 Aug 2021","27458.95","27567.95","27322.85","27416.00"
"25 Aug 2021","27413","27496.05","27270.25","27363.05"
"24 Aug 2021","27017.95","27296.3","26959.7","27276.70"
"23 Aug 2021","27380.8","27460.95","26683.95","26892.70"
"20 Aug 2021","27454.6","27622.45","27051.5","27124.75"
"18 Aug 2021","27711.75","27796.2","27612.35","27676.80"
"17 Aug 2021","27522.25","27634.9","27328","27597.80"
"16 Aug 2021","27618.7","27661","27474.75","27507.45"
"13 Aug 2021","27756.7","27777.7","27562.65","27600.10"
"12 Aug 2021","27470.95","27710.25","27447.4","27684.00"
"11 Aug 2021","27473.7","27541.65","26806.85","27406.30"
"10 Aug 2021","27858.45","27909.55","27225.15","27439.25"
"09 Aug 2021","27989.7","28031.8","27591.9","27742.50"
"06 Aug 2021","27996.7","28123.65","27923.8","27945.70"
"05 Aug 2021","28010.35","28017.8","27651.1","27929.95"
"04 Aug 2021","28377.45","28403.45","27883.95","27928.20"
"03 Aug 2021","28321.1","28336.65","28188.2","28265.65"
"02 Aug 2021","27984.45","28274.65","27973.55","28250.40"
"30 Jul 2021","27594.4","27951.95","27537.2","27815.25"
"29 Jul 2021","27444.95","27527.6","27369.75","27512.30"
"28 Jul 2021","27506.05","27515.05","26997.85","27315.30"
"27 Jul 2021","27680.75","27782.85","27318.25","27455.10"
"26 Jul 2021","27639.1","27758.7","27486.1","27573.85"
"23 Jul 2021","27706.1","27780.8","27551.15","27584.80"
"22 Jul 2021","27399.65","27562.2","27385.7","27538.35"
"20 Jul 2021","27639.3","27682.85","27025.4","27227.85"
"19 Jul 2021","27703.9","27818.65","27472.5","27625.40"
"16 Jul 2021","27868.1","27894.45","27746.3","27851.15"
"15 Jul 2021","27705.95","27777.35","27675.3","27754.70"
"14 Jul 2021","27616.85","27689.7","27571.7","27623.30"
"13 Jul 2021","27645.55","27650.5","27488.95","27560.75"
"12 Jul 2021","27569.2","27655.15","27441.35","27503.60"
"09 Jul 2021","27234.75","27411.8","27149.15","27382.75"
"08 Jul 2021","27391.9","27478.85","27090.1","27213.20"
"07 Jul 2021","27159.65","27358.5","27089.5","27328.35"
"06 Jul 2021","27194.6","27396.8","27093.55","27149.20"
"05 Jul 2021","27129.8","27183.9","27073.9","27163.00"
"02 Jul 2021","26943","27051.95","26892.2","27020.10"
"01 Jul 2021","27023.05","27025.35","26841.05","26882.60"
"30 Jun 2021","26991.4","27061.55","26931.25","26970.75"
"29 Jun 2021","27050.25","27116.4","26835.55","26901.10"
"28 Jun 2021","26998","27066.85","26906.45","27036.50"
"25 Jun 2021","26706.15","26932.6","26683.95","26895.00"
"24 Jun 2021","26718.3","26752.85","26530.7","26601.45"
"23 Jun 2021","26913.9","26930.3","26647.5","26675.85"
"22 Jun 2021","26936.35","26987.5","26685.7","26732.75"
"21 Jun 2021","26128.95","26727.1","26030.15","26705.20"
"18 Jun 2021","26851.85","26881.8","25894.4","26496.30"
"17 Jun 2021","26873.1","27171.8","26686.25","26776.35"
"16 Jun 2021","27352.3","27396.8","27046.4","27108.50"
"15 Jun 2021","27260.95","27432.05","27236.65","27364.35"
"14 Jun 2021","27294.35","27294.65","26609.8","27198.50"
"11 Jun 2021","27424.25","27474.45","27207.4","27329.15"
"10 Jun 2021","27055.9","27294.1","27022.7","27268.45"
"09 Jun 2021","27199.4","27373.7","26679.55","26847.80"
"08 Jun 2021","26997.65","27091.6","26717.9","27042.80"
"07 Jun 2021","26746.5","26929.25","26659.25","26881.40"
"04 Jun 2021","26472.35","26571.85","26365.95","26551.60"
"03 Jun 2021","26281.8","26408.05","26242.8","26362.55"
"02 Jun 2021","25749.8","26151.95","25730.15","26118.00"
"01 Jun 2021","25913.75","25939.6","25583.6","25749.50"
"31 May 2021","25778.35","25838.15","25628","25775.45"
"28 May 2021","25811.75","25868.95","25648.75","25695.10"
"27 May 2021","25647.15","25749.35","25542.15","25704.90"
"26 May 2021","25661.5","25710.2","25518.15","25565.70"
"25 May 2021","25742.9","25782.35","25467.55","25544.35"
"24 May 2021","25587.45","25655.55","25394.05","25584.30"
"21 May 2021","25405.4","25500.75","25291.4","25413.40"
"20 May 2021","25316.55","25371.8","25065.85","25211.70"
"19 May 2021","25255.3","25376.05","25178.45","25232.80"
"18 May 2021","25066.45","25321.9","25050.65","25266.65"
"17 May 2021","24542.35","24849.35","24372.7","24812.65"
"14 May 2021","24943.5","24956.2","24247.65","24363.65"
"12 May 2021","25055.7","25110.15","24660.55","24770.40"
"11 May 2021","24610","25014.55","24527.7","24971.75"
"10 May 2021","24694.05","24808.3","24659.1","24776.80"
"07 May 2021","24760.95","24790","24510.5","24545.65"
"06 May 2021","24550.6","24662.8","24349.1","24639.00"
"05 May 2021","24410.95","24448.3","24202.55","24410.10"
"04 May 2021","24469.45","24638.25","24109.2","24167.80"
"03 May 2021","24038.95","24301","23935.95","24263.50"
"30 Apr 2021","24109.7","24410.5","24032.7","24195.90"
"29 Apr 2021","24505.7","24572.75","24194.4","24286.45"
"28 Apr 2021","24204.2","24367.1","24168.45","24313.50"
"27 Apr 2021","23758.1","24079.25","23739.55","24047.15"
"26 Apr 2021","23667.6","23768.5","23624.9","23675.10"
"23 Apr 2021","23434.9","23707.3","23340.55","23492.75"
"22 Apr 2021","23177.75","23487.75","23126.95","23432.65"
"20 Apr 2021","23529.05","23693.8","23180.5","23326.00"
"19 Apr 2021","23121.15","23321.5","22799.9","23256.35"
"16 Apr 2021","23598.8","23889.95","23527.75","23760.65"
"15 Apr 2021","23445.15","23634.3","23188","23530.00"
"13 Apr 2021","23200.3","23602.5","23111.05","23516.85"
"12 Apr 2021","24094.45","24097.95","22934.2","23114.15"
"09 Apr 2021","24492.3","24680.7","24421.2","24505.70"
"08 Apr 2021","24468.75","24645","24392.7","24462.40"
"07 Apr 2021","24096.05","24385.6","24037.8","24333.30"
"06 Apr 2021","23940.65","24115.3","23730.3","24016.20"
"05 Apr 2021","24101.15","24101.35","23407.05","23798.60"
"01 Apr 2021","23873.65","24162.9","23782.8","24117.75"
"31 Mar 2021","23628.45","23731.85","23520.5","23693.15"
"30 Mar 2021","23472.55","23680.9","23300.05","23609.40"
"26 Mar 2021","23114","23300.5","23067.1","23213.95"
"25 Mar 2021","23414.8","23432.3","22632.85","22858.55"
"24 Mar 2021","23737.85","23884.85","23290.6","23334.95"
"23 Mar 2021","23704.5","23872.7","23692.05","23808.40"
"22 Mar 2021","23449.2","23650.1","23340.35","23603.60"
"19 Mar 2021","22936.8","23449.15","22480.25","23412.75"
"18 Mar 2021","23671","23809.75","22928.4","23129.85"
"17 Mar 2021","24099.25","24137.75","23392.15","23451.60"
"16 Mar 2021","24045.1","24116.15","23923.75","24048.30"
"15 Mar 2021","24238.65","24239.8","23654.7","23952.30"
"12 Mar 2021","24418.35","24481.55","24002.15","24115.60"
"10 Mar 2021","24220.2","24287.2","24075.4","24220.10"
"09 Mar 2021","24302.05","24369.85","23832.8","24024.25"
"08 Mar 2021","24297.3","24415","24111.5","24149.30"
"05 Mar 2021","24563.25","24638.5","23937.55","24078.15"
"04 Mar 2021","24257.5","24740.45","24171.7","24608.35"
"03 Mar 2021","24298.5","24513.25","24281.35","24488.45"
"02 Mar 2021","23873.35","24131.15","23806.6","24086.65"
"01 Mar 2021","23470.4","23723.9","23369","23684.80"
"26 Feb 2021","23315.65","23578.5","23068.3","23268.50"
"25 Feb 2021","23513.3","23672.7","23485.5","23646.80"
"24 Feb 2021","23193.85","23330.2","23048.15","23290.80"
"23 Feb 2021","22936.65","23114.45","22756.8","23053.35"
"22 Feb 2021","23176.05","23247.85","22709.05","22822.80"
"19 Feb 2021","23474.95","23551.4","22869.75","23118.75"
"18 Feb 2021","23494.25","23640.05","23417.6","23499.20"
"17 Feb 2021","23318.85","23497.25","23284.7","23388.30"
"16 Feb 2021","23297.55","23401.6","23132.45","23316.50"
"15 Feb 2021","23041.6","23261.25","22972.65","23213.65"
"12 Feb 2021","22990.2","23055.05","22781.8","22914.35"
"11 Feb 2021","22899.35","23030.3","22859.2","22968.10"
"10 Feb 2021","22828.6","22971.55","22652.8","22926.45"
"09 Feb 2021","22860.9","22925.4","22656.1","22747.40"
"08 Feb 2021","22618","22815.75","22614.1","22764.95"
"05 Feb 2021","22834.55","22928.8","22342.6","22425.90"
"04 Feb 2021","22483.3","22737.6","22358.3","22673.15"
"03 Feb 2021","22278.4","22580.1","22098.55","22434.80"
"02 Feb 2021","21813.9","22162.9","21782.6","22115.10"
"01 Feb 2021","21055.9","21624.45","20769.65","21600.90"
"29 Jan 2021","21220.4","21322.2","20832.1","20909.85"
"28 Jan 2021","20826.65","21149.2","20813.6","20989.95"
"27 Jan 2021","21424.45","21424.45","21047.3","21115.35"
"25 Jan 2021","21904.6","21976.85","21222.6","21455.20"
"22 Jan 2021","21968.15","22110.85","21557.65","21659.05"
"21 Jan 2021","22366","22425.5","21827.5","21927.40"
"20 Jan 2021","22027.25","22214.7","21966.15","22197.40"
"19 Jan 2021","21610.2","21997.05","21607.3","21969.20"
"18 Jan 2021","21954.35","21968","21276.2","21470.15"
"15 Jan 2021","22212","22297.15","21721.15","21934.25"
"14 Jan 2021","22198","22271.55","22041.1","22169.40"
"13 Jan 2021","22431.2","22504.6","21849.1","22155.25"
"12 Jan 2021","22112.2","22382.45","22035.3","22289.15"
"11 Jan 2021","22334.45","22359","21965.75","22140.10"
"08 Jan 2021","22161.7","22254.15","22070.7","22194.10"
"07 Jan 2021","21857.7","22062.75","21822.75","21964.55"
"06 Jan 2021","21625.25","21799.3","21394.3","21651.55"
"05 Jan 2021","21300.3","21559.2","21196.35","21533.95"
"04 Jan 2021","21262.1","21408.75","21096.6","21388.50"
"01 Jan 2021","20894.7","21123.8","20889.65","21090.95"
"31 Dec 2020","20760.25","20885","20711.45","20842.50"
"30 Dec 2020","20762.85","20770.6","20537.35","20741.70"
"29 Dec 2020","20831.7","20878.25","20569.45","20695.70"
"28 Dec 2020","20624.1","20753.7","20590","20718.60"
"24 Dec 2020","20561.8","20644.9","20405.5","20475.75"
"23 Dec 2020","20037.25","20472.6","19983.45","20439.95"
"22 Dec 2020","19734.4","20027.25","19178.9","19964.90"
"21 Dec 2020","20739.2","20762.4","19390.45","19797.35"
"18 Dec 2020","20890.1","20936.85","20583.9","20797.45"
"17 Dec 2020","20947.3","21064.35","20789.5","20849.40"
"16 Dec 2020","20786.2","20931","20779.05","20906.45"
"15 Dec 2020","20569.55","20692.15","20388.35","20668.05"
"14 Dec 2020","20550.7","20604.35","20477.05","20571.25"
"11 Dec 2020","20468.7","20583.15","20299.1","20437.20"
"10 Dec 2020","20562.75","20563.6","20230.05","20392.70"
"09 Dec 2020","20582.4","20640.9","20516.9","20563.45"
"08 Dec 2020","20608.9","20649.25","20235.3","20439.20"
"07 Dec 2020","20262.4","20447.85","20252.8","20428.45"
"04 Dec 2020","20231.3","20325.15","19989.7","20197.30"
"03 Dec 2020","20138","20198","20061","20127.25"
"02 Dec 2020","19986.85","20026.65","19796.2","20001.70"
"01 Dec 2020","19912.1","19923.8","19775.15","19903.90"
"27 Nov 2020","19302.95","19775.4","19301.4","19715.10"
"26 Nov 2020","19103.15","19222.85","18944.25","19196.45"
"25 Nov 2020","19467.1","19482.05","18994.45","19032.60"
"24 Nov 2020","19326.4","19389.4","19292.4","19352.25"
"23 Nov 2020","19107.55","19235.15","19070.5","19211.40"
"20 Nov 2020","18914.05","19066","18784.85","18962.55"
"19 Nov 2020","18860.55","19161.6","18725.05","18802.30"
"18 Nov 2020","18647.6","18939.9","18632.15","18924.15"
"17 Nov 2020","18527.2","18664.3","18481.9","18652.30"
"14 Nov 2020","18491.25","18532.9","18397.75","18447.65"
"13 Nov 2020","18170.55","18367.65","18127.2","18353.40"
"12 Nov 2020","18103","18215.25","18066.5","18182.90"
"11 Nov 2020","18088.7","18225.1","17926.1","18075.00"
"10 Nov 2020","18101.55","18107.05","17889.9","18007.95"
"09 Nov 2020","17932.3","17969.1","17767.9","17957.40"
"06 Nov 2020","17730","17864.1","17696.25","17802.75"
"05 Nov 2020","17502","17695.65","17457.85","17676.90"
"04 Nov 2020","17267.3","17380.75","17183.8","17367.05"
"03 Nov 2020","17221.25","17299.7","17218.6","17254.90"
"02 Nov 2020","17129.3","17170.05","17006.05","17135.20"
"30 Oct 2020","17006.1","17195.25","16889.5","17066.50"
"29 Oct 2020","16944.95","17009.45","16827.65","16974.05"
"28 Oct 2020","17231.85","17300.95","17016.25","17047.60"
"27 Oct 2020","17028.8","17243.15","16867.5","17217.25"
"26 Oct 2020","17364.7","17365.65","16964","17009.85"
"23 Oct 2020","17280.55","17372.15","17239.05","17306.20"
"22 Oct 2020","17035.8","17203.95","17014.3","17171.30"
"21 Oct 2020","17090","17215.55","16882.2","17065.45"
"20 Oct 2020","16870.9","17037.95","16835.35","17023.25"
"19 Oct 2020","16893.2","16926.9","16775","16915.85"
"16 Oct 2020","16682.05","16802.2","16559","16787.00"
"15 Oct 2020","16919.25","17007.6","16561.45","16599.60"
"14 Oct 2020","16895.5","16920.75","16771.7","16886.25"
