"Date","Open","High","Low","Close"
"12 Aug 2022","-","-","-","7959.35"
"11 Aug 2022","-","-","-","7897.81"
"10 Aug 2022","-","-","-","7854.07"
"08 Aug 2022","-","-","-","7851.19"
"05 Aug 2022","-","-","-","7799.73"
"04 Aug 2022","-","-","-","7775.54"
"03 Aug 2022","-","-","-","7784.72"
"02 Aug 2022","-","-","-","7804.29"
"01 Aug 2022","-","-","-","7775.25"
"29 Jul 2022","-","-","-","7682.54"
"28 Jul 2022","-","-","-","7553.19"
"27 Jul 2022","-","-","-","7465.60"
"26 Jul 2022","-","-","-","7376.27"
"25 Jul 2022","-","-","-","7421.72"
"22 Jul 2022","-","-","-","7403.34"
"21 Jul 2022","-","-","-","7345.62"
"20 Jul 2022","-","-","-","7274.12"
"19 Jul 2022","-","-","-","7269.81"
"18 Jul 2022","-","-","-","7223.60"
"15 Jul 2022","-","-","-","7114.31"
"14 Jul 2022","-","-","-","7073.73"
"13 Jul 2022","-","-","-","7076.74"
"12 Jul 2022","-","-","-","7110.87"
"11 Jul 2022","-","-","-","7129.45"
"08 Jul 2022","-","-","-","7009.90"
"07 Jul 2022","-","-","-","6958.16"
"06 Jul 2022","-","-","-","6846.23"
"05 Jul 2022","-","-","-","6752.08"
"04 Jul 2022","-","-","-","6768.49"
"01 Jul 2022","-","-","-","6762.11"
"30 Jun 2022","-","-","-","6684.97"
"29 Jun 2022","-","-","-","6695.42"
"28 Jun 2022","-","-","-","6722.10"
"27 Jun 2022","-","-","-","6720.98"
"24 Jun 2022","-","-","-","6638.12"
"23 Jun 2022","-","-","-","6559.17"
"22 Jun 2022","-","-","-","6498.95"
"21 Jun 2022","-","-","-","6612.81"
"20 Jun 2022","-","-","-","6430.66"
"17 Jun 2022","-","-","-","6457.07"
"16 Jun 2022","-","-","-","6532.69"
"15 Jun 2022","-","-","-","6693.65"
"14 Jun 2022","-","-","-","6701.30"
"13 Jun 2022","-","-","-","6691.86"
"10 Jun 2022","-","-","-","6870.03"
"09 Jun 2022","-","-","-","6946.94"
"08 Jun 2022","-","-","-","6953.95"
"07 Jun 2022","-","-","-","6974.91"
"06 Jun 2022","-","-","-","7043.24"
"03 Jun 2022","-","-","-","7062.23"
"02 Jun 2022","-","-","-","7195.22"
"01 Jun 2022","-","-","-","7150.31"
"31 May 2022","-","-","-","7162.46"
"30 May 2022","-","-","-","7233.82"
"27 May 2022","-","-","-","7107.70"
"26 May 2022","-","-","-","7053.92"
"25 May 2022","-","-","-","6944.56"
"24 May 2022","-","-","-","7058.51"
"23 May 2022","-","-","-","7145.70"
"20 May 2022","-","-","-","7266.53"
"19 May 2022","-","-","-","7100.84"
"18 May 2022","-","-","-","7291.46"
"17 May 2022","-","-","-","7293.56"
"16 May 2022","-","-","-","7101.49"
"13 May 2022","-","-","-","7050.24"
"12 May 2022","-","-","-","7129.33"
"11 May 2022","-","-","-","7343.45"
"10 May 2022","-","-","-","7342.51"
"09 May 2022","-","-","-","7441.96"
"06 May 2022","-","-","-","7539.59"
"05 May 2022","-","-","-","7659.20"
"04 May 2022","-","-","-","7644.27"
"02 May 2022","-","-","-","7856.68"
"29 Apr 2022","-","-","-","7861.50"
"28 Apr 2022","-","-","-","7938.70"
"27 Apr 2022","-","-","-","7827.36"
"26 Apr 2022","-","-","-","7889.46"
"25 Apr 2022","-","-","-","7768.54"
"22 Apr 2022","-","-","-","7879.10"
"21 Apr 2022","-","-","-","7966.46"
"20 Apr 2022","-","-","-","7880.34"
"19 Apr 2022","-","-","-","7832.55"
"18 Apr 2022","-","-","-","7982.02"
"13 Apr 2022","-","-","-","8041.70"
"12 Apr 2022","-","-","-","8041.18"
"11 Apr 2022","-","-","-","8127.26"
"08 Apr 2022","-","-","-","8046.00"
"07 Apr 2022","-","-","-","7934.59"
"06 Apr 2022","-","-","-","8022.35"
"05 Apr 2022","-","-","-","7997.21"
"04 Apr 2022","-","-","-","7927.77"
"01 Apr 2022","-","-","-","7722.29"
"31 Mar 2022","-","-","-","7589.17"
"30 Mar 2022","-","-","-","7578.17"
"29 Mar 2022","-","-","-","7539.95"
"28 Mar 2022","-","-","-","7461.85"
"25 Mar 2022","-","-","-","7457.92"
"24 Mar 2022","-","-","-","7465.97"
"23 Mar 2022","-","-","-","7461.93"
"22 Mar 2022","-","-","-","7455.03"
"21 Mar 2022","-","-","-","7418.15"
"17 Mar 2022","-","-","-","7514.67"
"16 Mar 2022","-","-","-","7353.39"
"15 Mar 2022","-","-","-","7186.59"
"14 Mar 2022","-","-","-","7263.51"
"11 Mar 2022","-","-","-","7217.00"
"10 Mar 2022","-","-","-","7213.41"
"09 Mar 2022","-","-","-","7052.90"
"08 Mar 2022","-","-","-","6942.76"
"08 Mar 2022","-","-","-","6942.76"
"07 Mar 2022","-","-","-","6888.82"
"07 Mar 2022","-","-","-","6888.82"
"04 Mar 2022","-","-","-","7093.02"
"04 Mar 2022","-","-","-","7093.02"
"03 Mar 2022","-","-","-","7226.19"
"03 Mar 2022","-","-","-","7226.19"
"02 Mar 2022","-","-","-","7325.72"
"02 Mar 2022","-","-","-","7325.72"
"28 Feb 2022","-","-","-","7420.50"
"28 Feb 2022","-","-","-","7420.50"
"25 Feb 2022","-","-","-","7334.24"
"25 Feb 2022","-","-","-","7334.24"
"24 Feb 2022","-","-","-","7105.89"
"24 Feb 2022","-","-","-","7105.89"
"23 Feb 2022","-","-","-","7519.98"
"23 Feb 2022","-","-","-","7519.98"
"22 Feb 2022","-","-","-","7517.09"
"22 Feb 2022","-","-","-","7517.09"
"21 Feb 2022","-","-","-","7583.98"
"21 Feb 2022","-","-","-","7583.98"
"18 Feb 2022","-","-","-","7644.33"
"18 Feb 2022","-","-","-","7644.33"
"17 Feb 2022","-","-","-","7674.06"
"17 Feb 2022","-","-","-","7674.06"
"16 Feb 2022","-","-","-","7673.10"
"16 Feb 2022","-","-","-","7673.10"
"15 Feb 2022","-","-","-","7695.67"
"15 Feb 2022","-","-","-","7695.67"
"14 Feb 2022","-","-","-","7468.04"
"14 Feb 2022","-","-","-","7468.04"
"11 Feb 2022","-","-","-","7779.80"
"11 Feb 2022","-","-","-","7779.80"
"10 Feb 2022","-","-","-","7886.42"
"10 Feb 2022","-","-","-","7886.42"
